domain,spf_record,reasons,ip4,ip6,include,a,mx,ptr,exists,redirect
090001040.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001041.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001042.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001043.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001044.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001045.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001046.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001047.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001048.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001049.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001050.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001051.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001052.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001053.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001054.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001055.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001056.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001057.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001058.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001059.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001101.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001102.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001103.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001104.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001105.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001106.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001107.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001108.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001109.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001110.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001111.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001112.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001113.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001114.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001115.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001116.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001117.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001118.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001119.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001120.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001121.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001122.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001123.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001124.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001125.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001126.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001127.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001128.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001129.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001130.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001131.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001132.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001133.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001134.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001135.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001136.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001137.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001138.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001139.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001140.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001141.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001142.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001143.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001144.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001145.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001146.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001147.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001148.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001149.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001150.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001151.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001152.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001153.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001154.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001155.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001156.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001157.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001158.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001159.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001160.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001161.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001162.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001163.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001164.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001165.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001166.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001167.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001168.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001169.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001170.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001171.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001172.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001173.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001174.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001175.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001176.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001177.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001178.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001179.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001180.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001181.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001182.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001183.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001184.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001185.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001186.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001187.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001188.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001189.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001190.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001191.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001192.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001193.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001194.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001195.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001196.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001197.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001198.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001199.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001200.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001201.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001202.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001203.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001204.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001205.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001206.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001207.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001208.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001209.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001210.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001211.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001212.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001213.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001214.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001215.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001216.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001217.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001218.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001219.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001220.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001221.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001222.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001224.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001225.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001226.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001227.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001228.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001229.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001230.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001231.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001232.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001233.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001234.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001235.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001236.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001237.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001238.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001239.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001240.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001241.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001242.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001243.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001244.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001245.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001246.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001247.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001248.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001249.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001250.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001251.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001252.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001253.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001254.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001255.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001256.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001257.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001258.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001259.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001260.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001261.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001262.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001263.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001264.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001265.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001266.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001267.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001268.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001269.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001270.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001271.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001272.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001273.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001274.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001275.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001276.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001277.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
